compound,solvent,MW,Emi,set,Emi_eV
F[B-]1(F)n2c(cc3c4ccccc4oc32)C(c2ccccc2)=C2C=c3c(oc4ccccc34)=[N+]21,C1CCCCC1,448.11946,597.5,train,2.074979079497908
O=C(O)c1c2ccccc2nc2ccccc12,CCO,223.06333,421.0,train,2.944893111638955
Cc1ccc(C2CC(c3ccc(O)cc3)=NN2c2ccc(S(N)(=O)=O)cc2)cc1,C1CCOC1,407.13036,417.0,train,2.9731414868105515
CCCCCCCCCCCCc1ccc(-c2cc(C)[o+]c(C)c2)cc1,ClCCl,353.28389,418.0,train,2.966028708133971
Cc1ccccc1C(=O)NN1C2=C(CC3=C1CC(C)(C)CC3=O)C(=O)CC(C)(C)C2,CC#N,406.22564,435.0,train,2.8501149425287355
c1cc(N2CCCC2)ccn1,CCO,148.10005,313.0,train,3.961022364217252
O=C1c2cccc3cc4ccccc4c(c23)C(=O)N1Cc1ccccn1,C1CCOC1,338.10553,485.0,train,2.556288659793814
O=C1c2ccccc2-c2nc3c4ccccc4c4ccccc4c3n21,ClCCl,320.09496,616.0,train,2.0126623376623374
CCN(CC)c1ccc2cc(-c3cn4cc(C)ccc4n3)c(=O)oc2c1,ClC(Cl)Cl,347.16338,473.0,train,2.6211416490486257
c1ccc(-c2ccnc(-c3ccccc3)n2)cc1,ClC(Cl)Cl,232.10005,311.0,train,3.9864951768488734
COc1c2ccccc2c(OC)c2c1c1ccccc1n2C,ClCCl,291.12593,422.0,train,2.937914691943128
CN(C)c1ccc(-c2cc3ccc([N+](=O)[O-])cc3c(=O)o2)cc1,CN(C)C=O,310.09536,605.0,train,2.049256198347108
Nc1ccc2c(-c3ccccc3C(=O)[O-])c3ccc(=[NH2+])cc-3oc2c1,CN(C)C=O,330.10044,536.0,train,2.3130597014925374
O=c1cc(C(F)(F)F)c2cc3c4c(c2o1)CCCN4CCC3,CCCO,309.09766,528.0,train,2.3481060606060606
c1ccc2c(-n3cnc4ccccc43)cccc2c1,CCO,244.10005,360.0,train,3.443888888888889
CC(C)(C)c1ccc(-c2cc3ccc4cc(-c5ccc(C(C)(C)C)cc5)cc5ccc(c2)c3c45)cc1,C1CCCCC1,466.26605,416.130653266,train,2.979352735179285
[C-]#[N+]c1ccc(-c2ccc(N)cc2)cc1,CN(C)C=O,194.0844,423.0,train,2.93096926713948
CC(C)(C)c1ccc2c(c1)c1ncncc1c1c3ccccc3sc21,ClCCl,342.11907,414.0,train,2.994685990338164
O=C1C=C(Nc2ccccc2)CCC1,ClC(Cl)Cl,187.09971,362.0,train,3.4248618784530387
c1ccc2c(c1)CCc1c-2cnc2c1-c1ccccc1CC2,C1CCOC1,283.1361,356.0,train,3.482584269662921
c1ccc(-c2nc(-c3cccc4ccccc34)n3ccccc23)cc1,O,320.13135,475.0,train,2.6101052631578945
CCC1=C(C)C(=O)n2c1cc1c(C)c(CCC(=O)OC)c(C)n1c2=O,ClC(Cl)Cl,342.15796,495.0,train,2.504646464646465
C1=CC2=CC=CC3C=c4c(cc5cccc6cccc4c65)C(=C1)C23,ClCCl,304.1252,574.0,train,2.15993031358885
COc1ccc2c3c(cccc13)C(=O)N(C)C2=O,CC#N,241.07389,434.0,train,2.8566820276497693
Cc1ccc(-n2c(-c3ccccc3N)nc3c4ccccc4c4ccccc4c32)cc1,Cc1ccccc1,399.17355,396.0,train,3.1308080808080807
NS(=O)(=O)c1ccc(N2N=C(c3ccc(O)cc3)CC2c2ccc([N+](=O)[O-])cc2)cc1,CCO,438.09979,422.0,train,2.937914691943128
CN(C)c1ccc(C#Cc2ccc(C=O)cc2)cc1,Cc1ccccc1,249.11536,463.4994206257242,train,2.6748685
Cc1ccccc1C1=C2C=c3c(oc4ccccc34)=[N+]2[B-](F)(F)n2c1cc1c3ccccc3oc12,CO,462.13511,595.0,train,2.0836974789915965
Cc1ccc(NC(=O)c2ccc(N(C)C)cc2)cc1,C1CCCCC1,254.14191,465.0,train,2.6662365591397847
CC1=CC(C)=[N+]2C1=C(c1ccccc1)c1c(C)c(-c3cccs3)c(C)n1[B-]2(F)F,CO,406.14866,600.0,train,2.066333333333333
O=S1(=O)c2ccccc2-c2c1c1ccccc1p2-c1ccccc1,C1CCCCC1,348.03739,436.0,train,2.843577981651376
CN(C)c1ccc(C2=Nc3scc(-c4ccc(N(C)C)cc4)[n+]3[B-](F)(F)O2)cc1,Cc1ccccc1,414.14972,518.0,train,2.3934362934362934
Fc1ccc(-c2nc3n(c2-c2ccncc2)CCS3)cc1,CC#N,297.0736,420.0,train,2.951904761904762
Cc1cc(C)c(C2=C3C=CC4=[N+]3[B-]3(Oc5ccccc54)Oc4ccccc4-c4ccc2n43)c(C)c1,ClC(Cl)Cl,454.18526,645.0,train,1.9221705426356588
COc1ccc(-c2ccc(-c3cc(-c4ccccn4)nc(-c4ccccn4)c3)cc2)cc1,ClCCl,415.16846,403.0,train,3.076426799007444
c1ccc(-c2nc(-c3c[nH]c4ccccc34)n3ccccc23)cc1,ClCCl,309.1266,506.0,train,2.450197628458498
Cc1ccc(C2=C3C=c4c(oc5ccccc45)=[N+]3[B-](F)(F)n3c2cc2c4ccccc4oc23)cc1,ClCCl,462.13511,597.0,train,2.076716917922948
O=C1OCC2=C1C(c1ccccc1)c1cc3c(cc1N2CCO)CCC3,CC(C)O,347.15214,409.0,train,3.031295843520782
O=c1c2ccccc2n2c3ccccc3c(=O)c3cccc1c32,C1CCOC1,297.07898,458.0,train,2.7069868995633186
CCN(CC)c1ccc2c(c1)oc(=O)c1cnc3c(c(C)nn3-c3ccccc3)c12,C1CCCCC1,398.17428,410.077,train,3.023334642030643
COC(=O)c1nc(Br)c(-c2ccccc2)o1,C1CCCCC1,280.96876,344.0,train,3.60406976744186
CCN(CC)c1ccc2c(c1)oc(=O)c1c(C)nc3c(cnn3-c3ccccc3)c12,CC#N,398.17428,453.61,train,2.733184894512908
F[B-]1(F)n2c(c3cccc4cccc2c43)=Nc2ccc3ccccc3[n+]21,Cc1ccccc1,343.10923,511.0,train,2.4262230919765164
c1csc(-c2cnc(-c3cccs3)c3nonc23)c1,CCCCCC,285.00305,564.0,train,2.1982269503546097
COc1ccc(O)cc1C=O,CO,152.04734,489.0,train,2.535378323108384
CN(C)c1ccc(-c2nc3c(c4c2-c2ccccc2CC4)-c2ccccc2CC3)cc1,CCCCCC,402.2096,422.0,train,2.937914691943128
Cc1ccc2c(CC(=O)NN)coc2c1,CCCO,204.08988,394.0,train,3.146700507614213
Cc1ccc(-c2cc(-c3ccccc3)c(C#N)c(=S)[nH]2)cc1,CCCO,302.08777,490.0,train,2.530204081632653
c1cc2cccc3c4cccc5cccc(c(c1)c23)c54,Cc1ccccc1,252.0939,444.0,train,2.792342342342342
c1csc(-c2cnc(-c3cccs3)c3nonc23)c1,c1ccc2ncccc2c1,285.00305,625.0,train,1.98368
c1ccc2nc(-n3c4ccccc4c4ccccc43)c(-n3c4ccccc4c4ccccc43)nc2c1,Cc1ccccc1,460.1688,503.0,train,2.464811133200795
Cc1cc(=O)c2ccc(N)cc2o1,C1CCOC1,175.06333,382.0,train,3.245549738219895
c1ccc(-c2oc(-c3ccccc3)c3ccccc23)cc1,C1CCOC1,270.10447,451.0,train,2.7490022172949
CN(C)c1ccc(C=CC(=O)c2ccccc2)cc1,CN(C)C=O,251.13101,531.0,train,2.334839924670433
OC1(c2ccc(-c3cccs3)s2)CCC(c2ccccc2)CC1,CCCCCC,340.09556,464.0,train,2.6719827586206897
Cc1ccccc1-c1c2ccc(=[N+]3CCOCC3)cc-2oc2cc(N3CCOCC3)ccc12,ClCCl,441.21727,575.0,train,2.156173913043478
CN1CCN(c2ccc3c4c(cccc24)C(=O)c2ccccc2-3)CC1,CS(C)=O,328.15756,624.0,train,1.9868589743589744
COc1cc(N(c2ccccc2)c2ccc(C=C(C#N)C#N)c(OC)c2)ccc1C=C(C#N)C#N,CC(C)=O,457.15387,562.0,train,2.206049822064057
CN(C)c1ccc(C=CC(=O)c2ccccc2)cc1,C1CCOC1,251.13101,506.0,train,2.450197628458498
CCOC(=O)c1c2c3c(ccc(F)c3c3cc4c(cc13)[Si](C)(C)O[Si]4(C)C)N(C)C2=O,CC#N,453.12279,411.0,train,3.01654501216545
O=C1CC(c2cccc([N+](=O)[O-])c2)c2c(c3ccccc3c3nc4ccccc4nc23)O1,CN(C)C=O,421.10626,443.0,train,2.7986455981941307
[C-]#[N+]c1ccc(-c2ccc(NC)cc2)cc1,CS(C)=O,208.10005,436.0,train,2.843577981651376
CC(=O)c1ccc(-c2nc3ccc(N(C)C)c(Cl)c3s2)cc1,CS(C)=O,330.05936,569.2307692307693,train,2.1780270270270266
N#Cc1c2oc3ccccc3oc2c(C#N)c2oc3ccccc3oc12,ClC(Cl)Cl,340.04841,475.0,train,2.6101052631578945
COc1cccc(-n2c(-c3ccccc3)nc(C)c2C)c1,CCO,278.14191,369.0,train,3.359891598915989
CC(=O)c1ccc(-c2cc(C)[o+]c(C)c2)cc1,ClCCl,227.10666,405.0,train,3.0612345679012343
N#Cc1cc(-n2c3ccccc3c3cccnc32)c(-n2c3ccccc3c3cccnc32)cc1C#N,CCCCCC,460.14364,386.9767441860465,train,3.203810096153846
C(#Cc1ccc(-n2c3ccccc3c3ccccc32)cc1)c1ccccc1,ClC(Cl)Cl,343.1361,379.0,train,3.271240105540897
c1ccc2c(c1)Nc1ccccc1B2c1c2ccccc2cc2ccccc12,c1ccccc1,355.15323,419.0,train,2.958949880668257
c1ccc(-c2nc3c(ccc4[nH]ccc43)o2)cc1,C1CCCCC1,234.07931,372.0,train,3.332795698924731
CN(C)c1c2ccccc2cc2ccccc12,C1CCOC1,221.12045,392.0,train,3.162755102040816
CCCC(=O)c1c2c(c(C(=O)CCC)c3c1OC(CC(=O)OC)(C(=O)OC)O3)OCO2,ClCCl,436.13695,529.0,train,2.343667296786389
C[Si](C)(c1cccc2ccccc12)c1c2ccccc2cc2ccccc12,C1CCCCC1,362.14908,424.653,train,2.919560205626712
CN(C)c1ccc2cc3ccc(=[N+](C)C)cc-3oc2c1,CCCCCO,267.14919,562.0,train,2.206049822064057
Nc1ccc2c3cccc4cccc(c5cccc1c52)c43,CO,267.1048,577.0,train,2.148700173310225
c1ccc2c(c1)[nH]c1ccccc12,CCCCCC,167.0735,332.0,train,3.7343373493975904
N#Cc1ccc2[nH]ccc2c1,CC#N,142.0531,362.0,train,3.4248618784530387
COC(=O)c1cc2c(cc3ccc4cccc5ccc2c3c45)[nH]1,C1CCOC1,299.09463,404.0,train,3.0688118811881187
CCC1(CC)c2ccccc2-c2ccc(C#Cc3ccc4ccc5cccc6ccc3c4c56)cc21,C1CCOC1,446.20345,410.0,train,3.0239024390243903
O=c1[nH]c(=O)c2nc3ccccc3nc2[nH]1,OCC(O)CO,214.04908,459.495474,train,2.6981767398213807
CN(C)c1ccc(C2=Cc3c4ccccc4c4ccccc4[n+]3[B-](F)(F)O2)cc1,ClC(Cl)Cl,388.15585,521.0,train,2.379654510556622
CC(C)Oc1ccc(C#Cc2cc3ccccc3oc2=O)cc1,CC#N,304.10994,464.0,train,2.6719827586206897
O=S1c2ccccc2-c2cc(-c3c4ccccc4cc4ccccc34)ccc21,C1CCCCC1,376.09219,401.8815592203898,train,3.084988528473634
COc1cc(OC)cc(C2=[O+][B-](F)(F)OC(c3ccccc3)=C2)c1,CCCCCC,332.10315,446.1685940353013,train,2.778770215058897
COc1cc(C(=O)O)ccc1O,CC(C)CO,168.04226,340.0,train,3.646470588235294
O=c1cc(C(F)(F)F)c2cc3c4c(c2o1)CCCN4CCC3,OCC(O)CO,309.09766,546.0,train,2.27069597069597
CC1=CC(C)=[N+]2C1=Cc1c(C)cc(C)n1[B-]2(F)F,CS(C)=O,248.12964,516.0,train,2.4027131782945736
c1ccc(-n2c(-c3cccc4ccccc34)nc3c4ccccc4c4ccccc4c32)cc1,C1CCOC1,420.16265,413.9078156312625,train,2.995352958264743
CCN(CC)c1ccc2ccc(=O)oc2c1,Cc1ccccc1,217.11028,414.0,train,2.994685990338164
CC(C)(C)C1Nc2ccccc2C(=O)N1Cc1ccccc1,ClC(Cl)Cl,294.17321,404.0,train,3.0688118811881187
CCOC(=O)c1sc(SC)c2c(=O)[nH]nnc12,CCO,271.00853,492.0,train,2.519918699186992
CN(C)c1ccc(-c2nc3nc4ccccc4nc3n2-c2ccccc2)cc1,ClCCl,365.16405,492.9,train,2.515317508622439
COc1cc(N(c2ccccc2)c2ccccc2)ccc1C=C(C#N)C#N,CO,351.13716,562.0,train,2.206049822064057
Fc1ccc(-c2nc3n(c2-c2ccncc2)CCS3)cc1,OCCO,297.0736,440.5,train,2.814528944381385
CCOC(=O)C1=CNC=C(C(=O)OCC)C1c1ccccc1,CO,301.13141,423.0,train,2.93096926713948
CCOC(=O)c1sc2nc(-c3ccccc3)c(C)c(C#N)c2c1N,c1ccccc1,337.0885,549.0,train,2.258287795992714
CCCCC(CC)COc1ccc2nc(-c3ccc(-c4ccc(N(C)C)cc4)s3)sc2c1,ClCCl,464.19561,512.0,train,2.421484375
c1cc2cccc3c4cccc5cccc(c(c1)c23)c54,ClC(Cl)Cl,252.0939,445.0,train,2.786067415730337
F[B-]1(F)n2c(c3cccc4cccc2c43)=Nc2cccc[n+]21,Cc1ccccc1,293.09358,520.0,train,2.384230769230769
O=C1CCCC2=C1CC1=C(CCCC1=O)N2NC(=O)c1ccc(O)cc1,ClC(Cl)Cl,352.14231,444.0,train,2.792342342342342
COc1ccc2c3c(cccc13)C(=O)c1ccccc1-2,CCOC(C)=O,260.08373,506.0728744939272,train,2.4498448
Fc1ccc(-c2nc3n(c2-c2ccncc2)CCS3)cc1,CCO,297.0736,438.0,train,2.830593607305936
Nc1ccc2c(C(F)(F)F)cc(=O)oc2c1,CNc1ccccc1,229.03506,440.0,train,2.8177272727272724
CCN(CC)c1ccc2cc(-c3ccc(S(C)(=O)=O)cc3)oc(=O)c2c1,CCCCO,371.11913,476.0,train,2.604621848739496
CCOC(=O)C1=C(C)NC2=C(C(=O)c3ccccc32)C1c1ccc(N(C)C)cc1,C1COCCO1,388.17869,490.0,train,2.530204081632653
O=c1c2cc(F)c(O)cc2n(Cc2ccccc2)c2cc(O)c(F)cc12,CCO,353.08635,431.0,train,2.876566125290023
c1ccc(-c2csc(-c3ccncc3)n2)cc1,CC#N,238.05647,498.0,train,2.489558232931727
CCN(CC)c1ccc2nc3c4ccccc4c(=O)cc-3oc2c1,CCO,318.13683,638.0,train,1.9432601880877745
COc1ccc(N2c3sc4ccccc4c3Sc3c2sc2ccccc32)cc1,ClCCl,417.03158,549.0,train,2.258287795992714
N#Cc1ccc(C#N)c(N)c1,CC#N,143.04835,401.0,train,3.0917705735660848
O=c1cc(C(F)(F)F)c2cc3c4c(c2o1)CCCN4CCC3,CNc1ccccc1,309.09766,515.0,train,2.407378640776699
COc1ccc(-c2cc3ccc4cc(-c5ccc(OC)cc5)cc5ccc(c2)c3c45)cc1,C1CCOC1,414.16198,416.467661692,train,2.976941822956948
O=c1oc2ccc(Cl)cc2cc1-c1cc2cc(Cl)ccc2o1,Cc1ccccc1,329.98505,433.0,train,2.8632794457274824
CN(C)c1ccc(-c2ccc3n2[B-](F)(F)[N+]2=C(c4ccccc4)C=CC2=C3C(F)(F)F)cc1,CCCCO,455.15922,745.0,train,1.6641610738255033
COc1ccc(-c2nc(C)cc(-c3ccc(-n4c5ccccc5c5ccccc54)cc3)n2)cc1,ClC(Cl)Cl,441.18411,421.0,train,2.944893111638955
N#Cc1cc(-n2c3ccccc3c3ccccc32)c(-n2c3ccccc3c3ccccc32)cc1C#N,Cc1ccccc1,458.15315,476.0,train,2.604621848739496
Nc1ccc2c3cccc4cccc(c5cccc1c52)c43,CN(C)C=O,267.1048,588.0,train,2.108503401360544
Cc1c2ccncc2c(C)c2c1[nH]c1ccccc12,CCCCCC,246.1157,390.0,train,3.178974358974359
O=C1CCCC2=C1CC1=C(CCCC1=O)N2NC(=O)c1ccccc1,C1CCOC1,336.14739,435.0,train,2.8501149425287355
Cc1ccc(-c2cc(-c3ccccc3Cl)c3c(N)nc(N4CCCC4)c(C#N)c3n2)cc1,ClCCl,439.15637,514.0,train,2.4120622568093384
c1ccc2c(c1)[nH]c1cccnc12,C1COCCO1,168.06875,367.0,train,3.378201634877384
Cn1cc(-c2nc3ccccc3nc2C#Cc2ccccc2)c2ccccc21,ClCCl,359.14225,510.0,train,2.4309803921568625
Nc1ccccc1C(=O)O,O,137.04768,400.0,train,3.0995
O=C1C2=C(O[B-](F)(F)[n+]3c2ccc2ccccc23)c2ccc(N3CCOCC3)c3cccc1c23,CC#N,456.14568,553.0,train,2.2419529837251355
COc1ccc(-n2nc(C#N)c(N3CCCC3)n2)cc1,CCCCCC,269.12766,389.0,train,3.1871465295629817
Cc1ccc(-c2cc(-c3ccccc3)c(C#N)c(=S)[nH]2)cc1,CCCCO,302.08777,503.0,train,2.464811133200795
COc1nc(Cl)nc(Nc2ccc3c4c(cccc24)C(=O)c2ccccc2-3)n1,CO,388.0727,578.0346820809249,train,2.144854
CCOC(=O)c1c(C(=O)OC)c(-c2cc3cc(OC)ccc3oc2=O)nn1-c1ccccc1,ClCCl,448.12705,451.0,train,2.7490022172949
CC(=O)Nc1ccc2c3c(cccc13)C(=O)c1ccccc1-2,Clc1ccccc1,287.09463,520.0208008320333,train,2.3841354
COc1ccc2c(c1)c1c(OC)c3ccccc3c(OC)c1n2C,CC#N,321.13649,445.0,train,2.786067415730337
OC1(c2ccc(-c3cccs3)s2)CCC(c2ccccc2)CC1,C1CCOC1,340.09556,471.0,train,2.632271762208068
O=C1C=C(Nc2ccccc2)CCC1,CN(C)C=O,187.09971,349.0,train,3.55243553008596
COc1ccc(C#Cc2ccc(C#N)cc2)cc1OC,CC#N,263.09463,451.0,train,2.7490022172949
CN1C(=CC2=C([O-])C(=CC3=[N+](C)c4ccccc4C3(C)C)C2=O)C(C)(C)c2cc(Cl)ccc21,ClC(Cl)Cl,458.17611,653.0,train,1.898621745788668
N#Cc1c(-c2ccccc2)cc(-c2ccccc2)[nH]c1=S,CN(C)C=O,288.07212,505.0,train,2.455049504950495
CCC1=C(C)C(=O)n2c1cc1c(CCC(=O)O)c(C)c(C)n1c2=O,c1ccccc1,328.14231,470.0,train,2.637872340425532
O=c1cc(C(F)(F)F)c2cc3c4c(c2o1)CCCN4CCC3,CC#N,309.09766,522.0,train,2.375095785440613
N#Cc1c(-n2c3ccccc3c3ccccc32)cccc1-n1c2ccccc2c2ccccc21,Cc1ccccc1,433.1579,405.0,train,3.0612345679012343
CCc1ccccc1-c1c2ccccc2c(C#Cc2ccccc2)c2cc3ccccc3cc12,ClCCl,432.1878,537.0,train,2.308752327746741
C=Cc1cc(OC)cc(OC)c1,CC#N,164.08373,350.0,train,3.5422857142857143
Cc1ccc(-c2cnc3nn4ccccc4c3c2)cc1,C1CCOC1,259.11095,418.0,train,2.966028708133971
CCOc1ccc2cc(-c3ccc(C)cc3)c(=O)oc2c1,CS(C)=O,280.10994,433.0,train,2.8632794457274824
Nc1cccc2ncccc12,C1COCCO1,144.06875,460.9994468006639,train,2.6893741599999994
CCOC(=O)c1cccc(N)c1,CC#N,165.07898,395.388349515,train,3.1356513198246505
C(#Cc1ccc2ncsc2c1)c1ccc(N(c2ccccc2)c2ccccc2)cc1,Cc1ccccc1,402.11907,428.0,train,2.8967289719626166
CN1CCCc2cc3c(C(F)(F)F)cc(=O)oc3cc21,CC(C)O,283.08201,509.0,train,2.4357563850687622
O=c1c2cc(F)c(N3CCOCC3)cc2sc2cc(N3CCOCC3)c(F)cc12,CCO,418.11627,481.0,train,2.577546777546777
CN(C)c1cccc2c1ccc1c(=O)oc(-c3ccc(C(F)(F)F)cc3)cc12,CCO,383.11331,602.0,train,2.059468438538206
CCN(CC)c1ccc2c(c1)oc(=O)c1c(C)nc3c(cnn3-c3ccccc3)c12,C1CCCCC1,398.17428,400.83,train,3.0930818551505626
N#Cc1ccccc1N,CCO,118.0531,377.0,train,3.2885941644562333
Cc1cc(C(F)(F)F)nc2c1ccc1nc(-c3ccc(Cl)cc3)cn12,Cc1ccccc1,361.05936,455.0,train,2.7248351648351647
Cc1ccc(-c2cc(-c3ccccc3)c3c(N)nc(N4CCCC4)c(C#N)c3n2)cc1,CC(C)=O,405.19535,524.0,train,2.366030534351145
OC1(c2ccc(-c3cccs3)s2)CCC1,c1ccncc1,236.03296,468.0,train,2.649145299145299
c1cc2c3ccc[n+]4cccc(c5ccc[n+](c1)c25)c34,CS(C)=O,256.09895,443.0,train,2.7986455981941307
CCN(CC)c1ccc2c(c1)oc(=O)c1c(C)nc3c(c(-c4ccccc4)nn3C)c12,CO,412.18993,476.111,train,2.604014610038415
CCOC(=O)c1sc2nc(-c3ccccc3)c(C)c(C#N)c2c1N,C1COCCO1,337.0885,554.0,train,2.237906137184116
O=c1cc(C(F)(F)F)c2cc3c4c(c2o1)CCCN4CCC3,O,309.09766,549.0,train,2.258287795992714
CC1=[N+]2C(=C(c3ccc(N4CCOCC4)cc3)c3ccc(C)n3[B-]2(F)F)C=C1,Cc1ccccc1,381.1824,524.0,train,2.366030534351145
CCN(CC)c1ccc2cc(-c3nc4ccccc4n3C)c(=O)oc2c1,ClC(Cl)Cl,347.16338,478.0,train,2.5937238493723846
Cc1ccc(Nc2ccc(Nc3ccc(C)cc3)c3c2C(=O)c2ccccc2C3=O)cc1,CCCCO,418.16813,683.0,train,1.8152269399707173
CCOC(=O)C1c2ccccc2C(=O)N1c1ccc(OC)cc1,CCCCCC,311.11576,453.0,train,2.736865342163356
Nc1cccc2c1ccc1[n+]2[B-](F)(F)n2c-1cc1c3ccccc3c3ccccc3c12,ClCCl,407.14053,580.0,train,2.137586206896552
CN(C)c1ccc(C(=O)Nc2ccc([N+](=O)[O-])cc2)cc1,CCOCC,285.11134,536.0,train,2.3130597014925374
O=C(O)c1cc2c(ccc3ccccc32)oc1=O,CC#N,240.04226,446.0,train,2.7798206278026907
Cc1c(COC(=O)Cc2ccccc2)n2c(OCC(=O)Cc3ccccc3)c(C)c(=O)n2c1=O,CCO,460.16344,457.0,train,2.712910284463895
CC1(C)c2ccccc2N(c2ccc(-c3ccc(C#N)cn3)cc2)c2ccccc21,Cc1ccccc1,387.17355,504.0,train,2.4599206349206346
N#Cc1c(-c2ccc(Br)cc2)cc(-c2ccc(Br)cc2)[nH]c1=O,CC#N,427.91599,453.0,train,2.736865342163356
CN(C)c1ccc2c(c1)COc1c-2oc2ccccc2c1=O,Cc1ccccc1,293.10519,441.0,train,2.811337868480725
CN(C)c1ccc(C#Cc2ccc(C#N)cc2)cc1,CC1CCCO1,246.1157,468.0114194786353,train,2.64908066
O=C1c2ccccc2C(=O)N1c1ccc(Cn2cncn2)cc1,CC#N,304.09603,471.0,train,2.632271762208068
COc1cc2[nH]c3c(c2cc1OCC(=O)O)CCCC3=O,CCCCCCCCO,289.09502,434.4230769230769,train,2.853899955732625
c1ccc2c(c1)ccc1ncc3ccc4cnccc4c3c12,CC#N,280.10005,420.0,train,2.951904761904762
Nc1ccc2c(C(F)(F)F)cc(=O)oc2c1,CCCC(C)C,229.03506,399.0,train,3.107268170426065
O=c1c2cc(Cl)ccc2[nH]c2ccc(COO)cc12,O,275.03492,425.0,train,2.917176470588235
Oc1ccc2ccccc2c1C1Nc2cccc3cccc(c23)N1,CC#N,312.12626,540.0,train,2.2959259259259257
CC1=[N+]2C(=c3c4c5ccccc5cc5cccc(c6cc(C)n(c36)[B-]2(F)F)c54)C=C1,ClCCl,394.14529,638.0,train,1.9432601880877745
COc1cc2[nH]c3c(c2cc1OC)CCCC3=O,c1ccccc1,245.10519,393.7002652519894,train,3.149096176520128
Cc1cc(=O)c2ccc(N)cc2o1,O,175.06333,435.0,train,2.8501149425287355
CCC1=C(C)C(=O)n2c1cc1c(CCC(=O)OC)c(C)c(C)n1c2=O,c1ccccc1,342.15796,470.0,train,2.637872340425532
O=c1oc2ccccc2cc1-c1cc2ccccc2o1,CCOC(C)=O,262.06299,433.0,train,2.8632794457274824
CN(C)c1ccc(-c2nc(-c3ccc(N(C)C)cc3)c3ccccc3n2)cc1,CC#N,368.2001,571.0,train,2.171278458844133
c1ccc2cc(-n3c4ccccc4c4ccccc43)ccc2c1,C1CCOC1,293.12045,374.0,train,3.314973262032085
c1csc(-c2ccc(-c3cccs3)s2)c1,ClCCl,247.97881,429.0,train,2.88997668997669
O=C1c2ccccc2C(=O)c2cc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)ccc21,CCOCC,451.15723,645.0,train,1.9221705426356588
O=C1OC(=O)c2ccc(N(c3ccccc3)c3c4ccccc4cc4ccccc34)c3cccc1c23,ClCCl,465.13649,608.0,train,2.0391447368421054
Cc1cc(C2=C(c3cc(C)sc3C)S(=O)(=O)c3ccccc32)c(C)s1,ClCCl,386.04689,474.0,train,2.6156118143459914
CCOc1cccc2c1O[B-](F)(F)[n+]1c3c(c4c(c1-2)-c1ccccc1CC4)-c1ccccc1CC3,ClCCl,467.18682,483.0,train,2.5668737060041407
CCN(CC)c1ccc2c(C)cc(=O)oc2c1,OCC(O)CO,231.12593,453.0,train,2.736865342163356
CN(C)c1cc(-c2ccc(C#Cc3ccccc3)cc2)cc2ccccc12,CC#N,347.1674,500.887573964,train,2.47520614294398
O=C1c2ccccc2-c2ccc(N3CCOCC3)c3cccc1c23,CN(C)C=O,315.12593,622.0,train,1.9932475884244367
CCN(CC)c1ccc2nc3c4ccccc4c(=O)cc-3oc2c1,C1CCOC1,318.13683,588.0,train,2.108503401360544
O=c1c2cc(F)ccc2nc2n1[B-](F)(F)[n+]1ccccc1-2,CC#N,289.06343,437.0,train,2.8370709382151027
CCN(CC)c1ccc2ccc(=O)oc2c1,CS(C)=O,217.11028,445.0,train,2.786067415730337
CN(C)c1ccc2c(c1)[Si](C)(C)C1=CC(=[N+](C)C)C=CC1=C2C#Cc1ccccc1,CO,409.20945,738.0,train,1.6799457994579945
c1ccc(N(c2ccccc2)c2ccc(-c3cccc4nc5ccccc5cc34)cc2)cc1,ClCCl,422.1783,555.0,train,2.2338738738738737
COc1ccc(-c2nc(N)nc(C#N)c2C#N)cc1OC,CO,281.09127,442.0,train,2.8049773755656107
COC(=O)c1ccc2ccc3cccc4ccc1c2c34,CN(C)C=O,260.08373,391.0,train,3.170843989769821
COc1cc(Br)cc2cc(-c3cc4cc(Br)cc(OC)c4oc3=O)oc12,Cc1ccccc1,477.90515,430.0,train,2.8832558139534883
COc1cc(S(=O)(=O)[O-])c2ccc3c(S(=O)(=O)[O-])cc(S(=O)(=O)[O-])c4ccc1c2c43,O=C1CCCO1,468.93743,402.78728803318967,train,3.07805146
c1ccc(-c2cc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)cc(-c3ccccc3)n2)cc1,CCCCCC,474.2096,393.0,train,3.15470737913486
CN(C)c1ccc(C2=Nc3ccc4c(C(F)(F)F)cc(C(F)(F)F)nc4[n+]3[B-](F)(F)O2)cc1,ClCCl,476.10547,642.0,train,1.9311526479750776
CN(C)c1ccc(-c2ncnc3ccccc23)cc1,ClCCl,249.1266,490.0,train,2.530204081632653
O=C1c2ccccc2-c2ccc(Nc3nc(Cl)nc(Cl)n3)c3cccc1c23,Cc1ccccc1,392.02317,509.4243504839531,train,2.4337274
c1ccc(-c2cc(-c3ccccc3)[o+]c(-c3ccccc3)c2)cc1,ClCCCl,309.12739,463.0,train,2.6777537796976243
CC1(C)Nc2ccccc2-c2[nH]c3ccccc3c(=O)c21,c1ccccc1,276.12626,474.0,train,2.6156118143459914
N#CC(C#N)=Cc1ccc(-c2cccc(-c3nc4ccccc4s3)c2O)o1,CC#N,369.0572,607.0,train,2.042504118616145
