compound,solvent,Abs,Abs_eV,MW
O=c1oc2ccccc2cc1-c1ccc([N+](=O)[O-])cc1,CS(C)=O,343.0,3.614577259,267.053157768
O=Cc1ccc(-c2ccc(-c3nc4ccccc4s3)c(O)c2)s1,O,343.0,3.614577259,337.023120592
C[Si](C)(C)c1ccc2ccc3cccc4ccc1c2c34,ClCCl,343.0,3.614577259,274.117777106
CC(C)c1ccc2ccc3c(C(C)C)ccc4ccc1c2c43,CO,343.0,3.614577259,286.172150704
Oc1ccccc1-c1nc(-c2ccccc2)c2ccccn12,CC#N,343.0,3.614577259,286.110613068
Oc1ccc2ccccc2c1-c1nc(-c2ccccc2)c2ccccn12,CO,343.0,3.614577259,336.126263132
OC1(c2ccc(-c3cccs3)s2)CCCC1,CC#N,343.0,3.614577259,250.048607068
CC1CC=C(c2ccc(-c3cccs3)s2)CC1,c1ccncc1,343.0,3.614577259,260.069342512
c1ccc(-c2cc(-c3ccc4ccc5cccc6ccc3c4c56)ccn2)nc1,Cc1ccccc1,342.9943406,3.6146369,356.13134851200005
c1ccc(-c2cc(-c3ccc4ccc5cccc6ccc3c4c56)ccn2)nc1,CCC#N,342.9943406,3.6146369,356.13134851200005
c1ccc(-c2cc(-c3ccc4ccc5cccc6ccc3c4c56)ccn2)nc1,CC#N,342.9943406,3.6146369,356.13134851200005
c1ccc(-c2cc(-c3ccc4ccc5cccc6ccc3c4c56)ccn2)nc1,CCCO,342.9943406,3.6146369,356.13134851200005
c1ccc(-c2cc(-c3ccc4ccc5cccc6ccc3c4c56)ccn2)nc1,CCO,342.9943406,3.6146369,356.13134851200005
c1ccc(-c2cc(-c3ccc4ccc5cccc6ccc3c4c56)ccn2)nc1,CO,342.9943406,3.6146369,356.13134851200005
CCCCCCC(CCCCCC)N1C(=O)c2cccc3c(-c4ccccc4)ccc(c23)C1=O,CCCCCC,342.2,3.623027469,455.282429424
CN(C)c1ccc(C#Cc2ccc3c(N(C)C)cc(-c4ccccc4)cc3c2)cc1,CC#N,342.1333333,3.623733438,390.209598832
c1ccc(Nc2nc(Nc3ccccc3)nc(Nc3ccc4ccc5cccc6ccc3c4c56)n2)cc1,CCCCOCCCC,342.0,3.625146199,478.190594704
c1ccc(Nc2nc(Nc3ccccc3)nc(Nc3ccc4ccc5cccc6ccc3c4c56)n2)cc1,CC#N,342.0,3.625146199,478.190594704
COc1cc(OC)c2cc(-c3ccccc3CC#N)c(=O)oc2c1,ClC(Cl)Cl,342.0,3.625146199,321.10010796
O=c1oc2ccccc2cc1-c1ccc(-c2cc3ccccc3oc2=O)cc1,CCOC(C)=O,342.0,3.625146199,366.089208928
O=c1oc2ccccc2cc1-c1ccc(-c2cc3ccccc3oc2=O)cc1,CC#N,342.0,3.625146199,366.089208928
CN(C)c1ccc(-c2nc3c(c4c2-c2ccccc2CC4)-c2ccccc2CC3)cc1,CO,342.0,3.625146199,402.209598832
CN(C)c1ccc(-c2nc3c(c4c2-c2ccc(C#N)cc2CC4)-c2ccc(C#N)cc2CC3)cc1,ClCCl,342.0,3.625146199,452.200096768
N#Cc1cc(-n2c3ccccc3c3ccccc32)nc(-n2c3ccccc3c3ccccc32)n1,Cc1ccccc1,342.0,3.625146199,435.148395544
Cc1ccc(Sc2cc3ccc4cccc5ccc(c2)c3c45)cc1,ClCCl,342.0,3.625146199,324.097271512
Cc1cnc(NC(=O)C2=C(O)c3ccccc3S(=O)(=O)N2C)s1,C1COCCO1,342.0,3.625146199,351.034747896
CN1C(C(=O)Nc2ccccn2)=C(O)c2sccc2S1(=O)=O,CCOC(C)=O,342.0,3.625146199,337.019097832
CCCCN1C(=O)c2cccc3cccc(c23)C1=O,Cc1ccccc1,342.0,3.625146199,253.11027872
CCCCN1C(=O)c2cccc3cccc(c23)C1=O,CS(C)=O,342.0,3.625146199,253.11027872
COc1ccc2cc(-c3ccc(C)cc3)c(=O)oc2c1,C1CCOC1,342.0,3.625146199,266.09429430800003
COc1ccc2cc(-c3ccc(C)cc3)c(=O)oc2c1,CCO,342.0,3.625146199,266.09429430800003
CCOc1ccc2cc(-c3ccc(C)cc3)c(=O)oc2c1,C1CCOC1,342.0,3.625146199,280.109944372
COC(=O)c1ccc(-c2ccc3c(c2)C(=O)c2cc(-c4ccc(C(=O)OC)cc4)ccc2-3)cc1,C1CCOC1,342.0,3.625146199,448.1310737399999
COc1ccc(-c2cc(C)nc(-c3ccc(-n4c5ccccc5c5ccccc54)cc3)n2)cc1,ClC(Cl)Cl,342.0,3.625146199,441.184112356
COc1ccc2c(c1)c1cc(OC)ccc1c1c2ccc2cccc(C(=O)NC(C)(C)C)c21,ClCCl,342.0,3.625146199,437.199093724
CCC(=O)c1ccc2cc(N(C)C)ccc2c1,C1CCCCC1,342.0,3.625146199,227.131014164
Nc1ccccc1C(=O)O,CS(C)=O,342.0,3.625146199,137.047678464
COc1ccc(-n2nc(C#N)c(N3CCCC3)n2)cc1,ClC(Cl)Cl,342.0,3.625146199,269.1276601
Cc1ccc(-c2ccc3ccc4cc(C(C)(C)C)cc5ccc2c3c45)cc1,C1CCOC1,342.0,3.625146199,348.187800768
Cc1ccc(-c2ccc3ccc4cc(C(C)(C)C)cc5ccc2c3c45)cc1,ClCCl,342.0,3.625146199,348.187800768
CNc1ncc2nc(C#N)n(Cc3ccccc3)c2n1,C1COCCO1,342.0,3.625146199,264.112344384
CNc1ncc2nc(C#N)n(Cc3ccccc3)c2n1,CC#N,342.0,3.625146199,264.112344384
COC(=O)c1nc2c(N)nc(N(C)C)nc2n1Cc1ccccc1,CC#N,342.0,3.625146199,326.149123816
CNc1ncc2nc(C#N)n(Cc3ccccc3)c2n1,CO,342.0,3.625146199,264.112344384
CN(C)c1nc(N(C)C)c2nc(C#N)n(Cc3ccccc3)c2n1,CO,342.0,3.625146199,321.17019360800003
COc1ccc(N2C(=O)c3ccccc3NC2C(C)(C)C)cc1,c1ccccc1,342.0,3.625146199,310.168127944
O=P1(c2ccccc2)C(c2ccc(C(F)(F)F)cc2)=Cc2ccccc21,C1CCOC1,342.0,3.625146199,370.073436358
COc1cc(C)c2c(c1C)OC(=O)c1c(C)c(Cl)c(O)c(Cl)c1O2,ClC(Cl)Cl,342.0,3.625146199,368.021828908
COc1c(C)c2c(c(C)c1Cl)Oc1c(C=O)c(O)c(Cl)c(C)c1C(=O)O2,ClC(Cl)Cl,342.0,3.625146199,396.016743528
O=[N+]([O-])c1ccc(O)c(-c2nc3c(c4c2-c2ccccc2CC4)-c2ccccc2CC3)c1,ClCCl,342.0,3.625146199,420.1473925
N#Cc1cc2ccccc2oc1=O,C1CCCCC1,342.0,3.625146199,171.0320284
O=C(c1cc(F)c(N2CCOCC2)cc1F)c1cc(F)c(N2CCOCC2)cc1F,CCO,342.0,3.625146199,424.14100538
O=c1oc2ccccc2cc1C#Cc1ccccc1,CC#N,342.0,3.625146199,246.06807956
O=Cc1ccc(-c2ccc(O)c(-c3nc4ccccc4s3)c2)o1,ClCCl,342.0,3.625146199,321.045964212
N#Cc1ccc(-c2nc(-c3ccccc3)c(-c3ccccc3)[nH]2)cc1,CC#N,342.0,3.625146199,321.12659748000004
NCc1ccc2ccc3cccc4ccc1c2c34,C1CCCCC1,342.0,3.625146199,231.104799416
OC1(c2ccc(-c3cccs3)s2)CCCC1,CCO,342.0,3.625146199,250.048607068
C1=C(c2ccc(-c3cccs3)s2)CCC1,CC#N,342.0,3.625146199,232.038042384
C1=C(c2ccc(-c3cccs3)s2)CCCC1,CC#N,342.0,3.625146199,246.053692448
C1=C(c2ccc(-c3cccs3)s2)CCC(c2ccccc2)C1,C1CCOC1,342.0,3.625146199,322.084992576
COc1ccc2ncccc2c1,CCOC(C)=O,341.9996033,3.625150404,159.068413908
c1ccc(-c2cc(-c3ccc4ccc5cccc6ccc3c4c56)ccn2)nc1,CCCCCC,341.997264,3.6251752,356.13134851200005
O=C1CCCc2c1[nH]c1cc3c(cc21)OCO3,O,341.0864814,3.634855286,229.073893212
COc1ccc2ncccc2c1,CC#N,341.0001535,3.635775489,159.068413908
CC(=O)Nc1ccc2ccc3cccc4ccc1c2c34,CCCCOCCCC,341.0,3.635777126,259.099714036
Clc1nc(Cl)nc(Nc2ccc3ccc4cccc5ccc2c3c45)n1,CCCCOCCCC,341.0,3.635777126,364.02825168
Clc1nc(Cl)nc(Nc2ccc3ccc4cccc5ccc2c3c45)n1,CC#N,341.0,3.635777126,364.02825168
COc1nc(Nc2ccc3ccc4cccc5ccc2c3c45)nc(OC)n1,CCCCOCCCC,341.0,3.635777126,356.127325752
F[B-]1(F)n2cccc2C2=[N+]1c1cccc3cccc(c13)N2,Cc1ccccc1,341.0,3.635777126,281.09358416000003
c1cc2c3c(cccc3c1)NC(c1ccc3ccc4cccc5ccc1c3c45)N2,CC#N,341.0,3.635777126,370.146998576
COc1ccc2cc(-c3ccc([N+](=O)[O-])cc3)ccc2c1,CC#N,341.0,3.635777126,279.08954327600003
CN(C)c1ccc(-c2nc3cnccc3[nH]2)cc1,CO,341.0,3.635777126,238.121846448
c1ccc2c(c1)[nH]c1cccnc12,C1CCOC1,341.0,3.635777126,168.068748256
Cc1nn(-c2ccccc2)c2c1c(=O)oc1ccc(-n3c4ccccc4c4ccccc43)cc12,Cc1ccccc1,341.0,3.635777126,441.147726848
O=c1oc2ccccc2cc1-c1ccc([N+](=O)[O-])cc1,ClC(Cl)Cl,341.0,3.635777126,267.053157768
COc1ccc(-c2cc(-c3ccc(C)cc3)c(C#N)c(OC)n2)cc1,ClC(Cl)Cl,341.0,3.635777126,330.136827816
CC1(C)CC(=O)C2=C(C1)Oc1ccc3ccc(O)cc3c1C2c1ccccn1,CO,341.0,3.635777126,371.152143532
CCCCN1C(=O)c2cccc3cccc(c23)C1=O,CC#N,341.0,3.635777126,253.11027872
O=C(O)c1ccccc1Nc1ccccc1,CN(C)C=O,341.0,3.635777126,213.078978592
COc1ccc(-c2cc(C)nc(-c3ccc(-n4c5ccccc5c5ccccc54)cc3)n2)cc1,Cc1ccccc1,341.0,3.635777126,441.184112356
COc1ccc(-c2nc(C)cc(-c3ccc(-n4c5ccccc5c5ccccc54)cc3)n2)cc1,Cc1ccccc1,341.0,3.635777126,441.184112356
COc1ccc(-c2nc(C)cc(-c3ccc(-n4c5ccccc5c5ccccc54)cc3)n2)cc1,ClC(Cl)Cl,341.0,3.635777126,441.184112356
COc1ccc(-c2nc(C)cc(-c3ccc(-n4c5ccccc5c5ccccc54)cc3)n2)cc1,CN(C)C=O,341.0,3.635777126,441.184112356
c1ccc(-n2nc(-c3ccc(N4c5ccccc5Oc5ccccc54)cc3)nc2-c2ccccn2)cc1,ClCCl,341.0,3.635777126,479.17461029200007
Cc1ccc(-c2ccc(C(=O)NC(C)(C)C)c3c2ccc2c4ccccc4c4ccccc4c23)cc1,ClCCl,341.0,3.635777126,467.224914548
Cc1ccc(-c2cccc3ncc(-c4ccccc4)n23)cc1,ClCCl,341.0,3.635777126,284.131348512
COc1ccc(-c2cnc3cccc(-c4ccccc4)n23)cc1,ClCCl,341.0,3.635777126,300.126263132
CC1(C)C(=O)C=Cc2ccc(O)cc21,O,341.0,3.635777126,188.083729624
COc1ccc(-c2csc(-c3ccncc3)n2)cc1,CS(C)=O,341.0,3.635777126,268.067034004
COC(=O)c1cccc2c1C#Cc1c(NC(C)=O)cccc1OCCCO2,ClCCl,341.0,3.635777126,365.126322708
CNc1ncc2nc(C#N)n(Cc3ccccc3)c2n1,ClCCl,341.0,3.635777126,264.112344384
CC(C)(C)C1Nc2ccccc2C(=O)N1Cc1ccccc1,ClC(Cl)Cl,341.0,3.635777126,294.173213324
CN(C)c1ccc(C#Cc2ccc3c(N(C)C)cc(-c4ccccc4)cc3c2)cc1,ClCCl,341.0,3.635777126,390.209598832
O=c1oc2ccccc2cc1-c1ccc(-c2ccc(-c3cc4ccccc4oc3=O)cc2)cc1,ClCCl,341.0,3.635777126,442.120509056
c1ccc(-c2ccc(-c3ccccc3)s2)cc1,C1CCOC1,341.0,3.635777126,236.065971384
O=Cc1ccc(-c2ccc(O)c(-c3nc4ccccc4s3)c2)o1,CCO,341.0,3.635777126,321.045964212
NCc1ccc2ccc3cccc4ccc1c2c34,CC#N,341.0,3.635777126,231.104799416
Oc1ccc(Br)cc1-c1nc2ncccc2o1,CO,341.0,3.635777126,289.969089564
CCCCc1ccc2ccc3cccc4ccc1c2c34,ClCCl,341.0,3.635777126,258.140850576
Cc1ccc2ccc3cccc4ccc1c2c34,ClCCl,341.0,3.635777126,216.093900384
CC(C)(C)c1ccc2ccc3cccc4ccc1c2c34,ClCCl,341.0,3.635777126,258.140850576
CN(C)c1ccc(-c2nc(-c3ccccc3)c3ccccn23)cc1,O,341.0,3.635777126,313.15789760800004
OC1(c2ccc(-c3cccs3)s2)CCCC1,CCCCCC,341.0,3.635777126,250.048607068
CC1CCC(O)(c2ccc(-c3cccs3)s2)CC1,CCCCCC,341.0,3.635777126,278.079907196
CC1CCC(O)(c2ccc(-c3cccs3)s2)CC1,C1CCOC1,341.0,3.635777126,278.079907196
CC1CCC(O)(c2ccc(-c3cccs3)s2)CC1,CC#N,341.0,3.635777126,278.079907196
CC1CCC(O)(c2ccc(-c3cccs3)s2)CC1,CCO,341.0,3.635777126,278.079907196
C1=C(c2ccc(-c3cccs3)s2)CCC1,CCCCCC,341.0,3.635777126,232.038042384
C1=C(c2ccc(-c3cccs3)s2)CCC1,CCO,341.0,3.635777126,232.038042384
C1=C(c2ccc(-c3cccs3)s2)CCCC1,CCCCCC,341.0,3.635777126,246.053692448
C1=C(c2ccc(-c3cccs3)s2)CCCC1,C1CCOC1,341.0,3.635777126,246.053692448
CC1CC=C(c2ccc(-c3cccs3)s2)CC1,CCCCCC,341.0,3.635777126,260.069342512
CC1CC=C(c2ccc(-c3cccs3)s2)CC1,C1CCOC1,341.0,3.635777126,260.069342512
CC1CC=C(c2ccc(-c3cccs3)s2)CC1,CC#N,341.0,3.635777126,260.069342512
CC1CC=C(c2ccc(-c3cccs3)s2)CC1,OCCOCCO,341.0,3.635777126,260.069342512
C1=C(c2ccc(-c3cccs3)s2)CCC(c2ccccc2)C1,CCCCCC,341.0,3.635777126,322.084992576
C1=C(c2ccc(-c3cccs3)s2)CCC(c2ccccc2)C1,CC#N,341.0,3.635777126,322.084992576
C1=C(c2ccc(-c3cccs3)s2)CCC(c2ccccc2)C1,CCO,341.0,3.635777126,322.084992576
CCOC(=O)c1cccc(N(C)C)c1,CC#N,340.9340659,3.636480258,193.11027872
CN(C)c1cccc(C#N)c1,CC#N,340.5850091,3.640207193,146.08439832
COc1ccc2ncccc2c1,O,340.5008768,3.64110663,159.068413908
O=C1CCCc2c1[nH]c1cc3c(cc21)OCO3,CS(C)=O,340.3426791,3.642799085,229.073893212
Clc1nc(Cl)nc(Nc2ccc3ccc4cccc5ccc2c3c45)n1,CO,340.0,3.646470588,364.02825168
COc1nc(Nc2ccc3ccc4cccc5ccc2c3c45)nc(OC)n1,CC#N,340.0,3.646470588,356.127325752
COc1nc(Nc2ccc3ccc4cccc5ccc2c3c45)nc(OC)n1,CO,340.0,3.646470588,356.127325752
c1ccc(Nc2nc(Nc3ccccc3)nc(Nc3ccc4ccc5cccc6ccc3c4c56)n2)cc1,CO,340.0,3.646470588,478.190594704
O=C(O)c1ccc2ccc3cccc4ccc1c2c34,CCO,340.0,3.646470588,246.06807956
c1ccc2c(c1)-c1sc3ccccc3c1C21c2ccccc2-c2sc3ccccc3c21,ClCCl,340.0,3.646470588,428.0693425120001
c1cc2c3c(cccc3c1)NC(c1ccc3ccc4cccc5ccc1c3c45)N2,CO,340.0,3.646470588,370.146998576
COc1ccc(-c2ccc(-c3ccc(C#N)s3)s2)cc1,O,340.0,3.646470588,297.028205972
[C-]#[N+]c1ccc(-c2ccc(N(C)C)cc2)cc1,c1ccncc1,340.0,3.646470588,222.115698448
[C-]#[N+]c1ccc(-c2ccc(N(C)C)cc2)cc1,CS(C)=O,340.0,3.646470588,222.115698448
CN(C)c1ccc(-c2nc3cnccc3[nH]2)cc1,CCO,340.0,3.646470588,238.121846448
N#Cc1cc(N2c3ccccc3Oc3ccccc32)cc(N2c3ccccc3Oc3ccccc32)c1,Cc1ccccc1,340.0,3.646470588,465.147726848
CC(C)(C)c1ccc2c(c1)c1cc(C(C)(C)C)ccc1n2-c1cccs1,ClCCl,340.0,3.646470588,361.186420864
CC(C)(C)c1ccc2c(c1)c1cc(C(C)(C)C)ccc1n2-c1ccc(-c2cccs2)s1,ClCCl,340.0,3.646470588,443.174141928
COc1ccc(-c2cc(-c3ccc(C)cc3)c(C#N)c(OC)n2)cc1,CC(C)=O,340.0,3.646470588,330.136827816
Cc1cnc(NC(=O)C2=C(O)c3ccccc3S(=O)(=O)N2C)s1,CC#N,340.0,3.646470588,351.034747896
COc1ccc2ccccc2c1C1=CC(c2ccccc2)=C(c2ccccc2)C1,ClCCl,340.0,3.646470588,374.167065324
N#Cc1cc(N)cc(C#N)c1,CC#N,340.0,3.646470588,143.04834716
Nc1cccc2ncccc12,CC#N,340.0,3.646470588,144.068748256
O=C(O)c1ccccc1Nc1cccc(C(F)(F)F)c1,CN(C)C=O,340.0,3.646470588,281.06636322
O=C(O)c1ccccc1Nc1cccc(C(F)(F)F)c1,CO,340.0,3.646470588,281.06636322
COc1ccc(-c2nc(C)cc(-c3ccc(-n4c5ccccc5c5ccccc54)cc3)n2)cc1,C1CCOC1,340.0,3.646470588,441.184112356
COc1ccc(-c2cc(C)nc(-c3ccc(-n4c5ccccc5c5ccccc54)cc3)n2)cc1,CN(C)C=O,340.0,3.646470588,441.184112356
FC(F)(F)c1ccc(-c2ncc3ccccn23)cc1,ClC(Cl)Cl,340.0,3.646470588,262.071782948
O=C1c2ccccc2-c2nc3ccccc3n21,ClCCl,340.0,3.646470588,220.063662876
Cc1nn(-c2ccccc2)c2c1c(=O)oc1ccc(-n3c4ccccc4c4ccccc43)cc12,ClCCl,340.0,3.646470588,441.147726848
Nc1ccccc1C(=O)O,c1ccccc1,340.0,3.646470588,137.047678464
CN(C)c1ccc(C(=O)c2ccccc2)cc1,c1ccccc1,340.0,3.646470588,225.1153641
COc1ccc(-n2nc(C#N)c(N3CCCC3)n2)cc1,CC#N,340.0,3.646470588,269.1276601
N#Cc1nn(-c2ccccc2)nc1N1CCCC1,CC#N,340.0,3.646470588,239.117095416
N#Cc1nn(-c2ccc(F)cc2)nc1N1CCCC1,CC#N,340.0,3.646470588,257.107673604
COc1ccc(-n2nc(C#N)c(N3CCCCC3)n2)cc1,CC#N,340.0,3.646470588,283.143310164
COc1ccc(-n2nc(C#N)c(N3CCCC3)n2)cc1,CO,340.0,3.646470588,269.1276601
COc1ccc2cc3c(C)cc(=O)oc3cc2c1,CCOC(C)=O,340.0,3.646470588,240.078644244
COc1ccc2cc3c(C)cc(=O)oc3cc2c1,CC#N,340.0,3.646470588,240.078644244
Cc1ccc(-n2c(-c3cccc4cc[nH]c34)nc3c4ccccc4c4ccccc4c32)cc1,ClCCl,340.0,3.646470588,423.173547672
Oc1ccccc1-c1nc2c3ccccc3c3ccccc3c2o1,CO,340.0,3.646470588,311.094628656
COc1ccc(-c2csc(-c3ccncc3)n2)cc1,Cc1ccccc1,340.0,3.646470588,268.067034004
COc1ccc(-c2csc(-c3ccncc3)n2)cc1,CCO,340.0,3.646470588,268.067034004
COc1ccc(-c2csc(-c3ccncc3)n2)cc1,CN(C)C=O,340.0,3.646470588,268.067034004
N#Cc1ccc(-c2pc3ccccc3s2)cc1,CC#N,340.0,3.646470588,253.011506886
COC(=O)c1nc2c(N)nc(N(C)C)nc2n1Cc1ccccc1,C1COCCO1,340.0,3.646470588,326.149123816
COC(=O)CNC(=O)c1nc2c(N(C)C)nc(N(C)C)nc2n1Cc1ccccc1,CO,340.0,3.646470588,411.20188766000007
N#Cc1ccc(C#Cc2ccc(C#Cc3ccccc3C#N)cc2C#N)cc1,ClC(Cl)Cl,340.0,3.646470588,353.09529735200005
O=C1c2ccccc2NCN1Cc1ccccc1,CO,340.0,3.646470588,238.110613068
COc1ccc(-c2cc3ccccc3p2-c2ccccc2)cc1,C1CCOC1,340.0,3.646470588,316.101701794
CC(=O)C1=C(O)CC2Oc3c(C(C)=O)c(O)c(C)c(O)c3C2(C)C1=O,ClC(Cl)Cl,340.0,3.646470588,346.105252916
O=c1c(-c2ccc(O)cc2)coc2cc(O)cc(O)c12,CCO,340.0,3.646470588,270.05282342000004
C(#Cc1ccccc1)C(C#Cc1ccccc1)=Cc1ccccc1,ClC(Cl)Cl,340.0,3.646470588,304.125200512
N#Cc1cc2ccccc2oc1=O,ClC(Cl)Cl,340.0,3.646470588,171.0320284
Nc1cc(F)c(C(=O)c2cc(F)c(N)cc2F)cc1F,CCO,340.0,3.646470588,284.057275756
NCc1ccc2ccc3cccc4ccc1c2c34,CO,340.0,3.646470588,231.104799416
CC(C)c1ccc2ccc3cccc4ccc1c2c34,ClCCl,340.0,3.646470588,244.125200512
C[Si](C)(C)c1ccc2ccc3cccc4ccc1c2c34,CCCCCC,340.0,3.646470588,274.117777106
C[Si](C)(C)c1ccc2ccc3cccc4ccc1c2c34,CO,340.0,3.646470588,274.117777106
Oc1ccccc1-c1nc(-c2ccccc2)c2ccccn12,C1CCCCC1,340.0,3.646470588,286.110613068
Nc1cccc2ncccc12,CC#N,339.999592,3.646474964,144.068748256
O=C1CCCc2c1[nH]c1cc3c(cc21)OCO3,c1ccccc1,339.2857143,3.654147368,229.073893212
Nc1cccc2ncccc12,Cc1ccccc1,339.0002882,3.657224029,144.068748256
CC(=O)Nc1ccc2ccc3cccc4ccc1c2c34,CC#N,339.0,3.657227139,259.099714036
COc1ccc2c(-c3nc(-c4ccccc4F)no3)cc(=O)oc2c1,ClC(Cl)Cl,339.0,3.657227139,338.070285052
O=[N+]([O-])c1ccc(-c2nc3c(c4c2-c2ccccc2CC4)-c2ccccc2CC3)cc1,CCCCCC,339.0,3.657227139,404.15247788
O=[N+]([O-])c1ccc(-c2nc3c(c4c2-c2ccccc2CC4)-c2ccccc2CC3)cc1,CCOC(C)=O,339.0,3.657227139,404.15247788
O=C(O)c1ccc2ccc3cccc4ccc1c2c34,CO,339.0,3.657227139,246.06807956
O=[N+]([O-])c1ccc(C#Cc2ccc3ccccc3c2)cc1,ClCCl,339.0,3.657227139,273.07897859200006
[C-]#[N+]c1ccc(-c2ccc(N(C)C)cc2)cc1,CN(C)C=O,339.0,3.657227139,222.115698448
CN(C)c1ccc(-c2nc3cnccc3[nH]2)cc1,CCCCO,339.0,3.657227139,238.121846448
CN(C)c1ccc(-c2nc3cnccc3[nH]2)cc1,CCCO,339.0,3.657227139,238.121846448
c1ccc2c(c1)[nH]c1cccnc12,ClC(Cl)Cl,339.0,3.657227139,168.068748256
COc1cccc2cc(-c3ccc([N+](=O)[O-])cc3)c(=N)oc12,C1CCOC1,339.0,3.657227139,296.079706864
COc1ccc(-c2cc(-c3ccc(C)cc3)c(C#N)c(OC)n2)cc1,C1CCOC1,339.0,3.657227139,330.136827816
COc1ccc(-c2nc(-c3ccccc3)c(N(C)C)[se]2)cc1,ClC(Cl)Cl,339.0,3.657227139,358.058434496
Cc1cc(=O)oc2cc3cc(-c4cn(Cc5ccccc5)nn4)ccc3cc12,CCO,339.0,3.657227139,367.1320767840001
COc1ccc(-c2cc(C)nc(-c3ccc(-n4c5ccccc5c5ccccc54)cc3)n2)cc1,C1CCOC1,339.0,3.657227139,441.184112356
CC(C)(C)c1ccc(-c2cnc3cccc(-c4ccccc4)n23)cc1,ClCCl,339.0,3.657227139,326.178298704
c1ccc(N(c2ccccc2)c2ccc(-c3nc4ccccc4n3-c3ccccc3)cc2)cc1,CC#N,339.0,3.657227139,437.189197736
c1ccc(-n2c(-c3ccc(-n4c5ccccc5c5ccccc54)cc3)nc3nccnc32)cc1,CC#N,339.0,3.657227139,437.1640456080001
Cc1nn(-c2ccccc2)c2c1c(=O)oc1ccc(-n3c4ccccc4c4ccccc43)cc12,CCCCCC,339.0,3.657227139,441.147726848
COc1ccc(-n2nc(C#N)c(N3CCCC3)n2)cc1,CCO,339.0,3.657227139,269.1276601
C1=C(c2ccccn2)[Si](c2ccccc2)(c2ccccc2)c2ccccc21,ClCCl,339.0,3.657227139,361.128676138
c1ccc(C2=C(c3ccccn3)[Si](c3ccccc3)(c3ccccc3)c3ccccc32)cc1,ClCCl,339.0,3.657227139,437.159976266
CCCCC(CC)Cn1c2ccccc2c2ccc(-n3c4ccccc4c4ccccc43)cc21,C1CCOC1,339.0,3.657227139,444.256549024
CCn1c2ccccc2c2ccc(-n3c4ccccc4c4ccccc43)cc21,C1CCOC1,339.0,3.657227139,360.16264864
N#Cc1ccc(-c2nc(-c3ccccc3)c(-c3ccccc3)[nH]2)cc1,CO,339.0,3.657227139,321.12659748000004
CN(C)c1nc(N)c2nc(C#N)n(Cc3ccccc3)c2n1,C1COCCO1,339.0,3.657227139,293.13889348000004
CC(C)(C)C1Nc2ccccc2C(=O)N1Cc1ccccc1,c1ccccc1,339.0,3.657227139,294.173213324
Oc1ccccc1-c1nc2c(c3c1-c1ccccc1CC3)-c1ccccc1CC2,ClCCl,339.0,3.657227139,375.162314292
N#Cc1cc2ccccc2oc1=O,CCOC(C)=O,339.0,3.657227139,171.0320284
O=Cc1ccc(-c2ccc(O)c(-c3nc4ccccc4s3)c2)o1,Cc1ccccc1,339.0,3.657227139,321.045964212
O=C1CCCc2c1[nH]c1cc3c(cc21)OCO3,CCO,338.8647643,3.658686682,229.073893212
COc1cc2[nH]c3c(c2cc1OC)CCCC3=O,CS(C)=O,338.6158475,3.661376185,245.10519334
COc1cc2[nH]c3c(c2cc1OC)CCCC3=O,CO,338.2146439,3.665719455,245.10519334
N#Cc1cc(-n2c3ccccc3c3cccnc32)c(-n2c3ccccc3c3cccnc32)cc1C#N,Cc1ccccc1,338.0794702,3.667185113,460.143644512
COc1cc2[nH]c3c(c2cc1OC)CCCC3=O,ClCCl,338.0541625,3.667459649,245.10519334
Nc1cc2ccc3cccc4ccc(c1)c2c34,CCCCOCCCC,338.0,3.668047337,217.089149352
Nc1cc2ccc3cccc4ccc(c1)c2c34,CC#N,338.0,3.668047337,217.089149352
CC(=O)Nc1ccc2ccc3cccc4ccc1c2c34,CO,338.0,3.668047337,259.099714036
CN(C)c1ccc(-c2nc3c(c4c2-c2ccccc2CC4)-c2ccccc2CC3)cc1,CCOC(C)=O,338.0,3.668047337,402.209598832
CCC(=O)c1ccc2cc(N(C)C)ccc2c1,CCCCCC,338.0,3.668047337,227.131014164
C[Si]1(C)c2ccc(-c3ccccc3)cc2C=Cc2cc(-c3ccccc3)ccc21,ClCCl,338.0,3.668047337,388.164727298
F[B-]1(F)n2cccc2C2=[N+]1c1cccc3cccc(c13)N2,CS(C)=O,338.0,3.668047337,281.09358416000003
O=[N+]([O-])c1ccc(C#Cc2ccc3ccccc3c2)cc1,ClC(Cl)Cl,338.0,3.668047337,273.07897859200006
[C-]#[N+]c1ccc(-c2ccc(NC)cc2)cc1,CS(C)=O,338.0,3.668047337,208.100048384
c1ccc2c(c1)[nH]c1ncccc12,CC#N,338.0,3.668047337,168.068748256
c1ccc2c(c1)[nH]c1cccnc12,Cc1ccccc1,338.0,3.668047337,168.068748256
c1ccc2c(c1)[nH]c1cccnc12,Clc1ccccc1,338.0,3.668047337,168.068748256
c1ccc2c(c1)[nH]c1cccnc12,C1COCCO1,338.0,3.668047337,168.068748256
COc1ccc(-c2cc(-c3ccc(C)cc3)c(C#N)c(OC)n2)cc1,CO,338.0,3.668047337,330.136827816
COc1ccc(-c2cc(-c3ccc(C)cc3)c(C#N)c(OC)n2)cc1,CC#N,338.0,3.668047337,330.136827816
